r_ID,r_birth_yr,r_gender,r_race,r_edu_yrs,r_edu_high_deg,r_edu_sum,r_child_born,r_age_ss_payments,r1_labor_status,r2_labor_status,r3_labor_status,r4_labor_status,r5_labor_status,r6_labor_status,r7_labor_status,r8_labor_status,r9_labor_status,r10_labor_status,r11_labor_status,r12_labor_status,r13_labor_status,r14_labor_status,r15_labor_status,r16_labor_status
200957010,1916.0,2.0,1.0,11.0,0.0,1.0,3.0,,,,7.0,7.0,7.0,7.0,7.0,7.0,,,,,,,,
200959010,1915.0,1.0,1.0,8.0,0.0,1.0,5.0,,,,,,,,,,,,,,,,,
200959020,1922.0,2.0,1.0,8.0,0.0,1.0,2.0,,,,7.0,,,,,,,,,,,,,
200960010,1916.0,2.0,1.0,13.0,3.0,4.0,0.0,,,5.0,5.0,5.0,6.0,6.0,,,,,,,,,,
200962010,1919.0,1.0,1.0,12.0,2.0,3.0,2.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,
200962020,1918.0,2.0,1.0,12.0,2.0,3.0,2.0,,,5.0,5.0,,,,,,,,,,,,,
200963010,1919.0,2.0,1.0,8.0,0.0,1.0,2.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,
200964010,1920.0,2.0,1.0,12.0,2.0,3.0,2.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,
200965010,1907.0,2.0,1.0,15.0,3.0,4.0,2.0,,,5.0,5.0,5.0,5.0,6.0,,,,,,,,,,
200966010,1922.0,2.0,1.0,15.0,3.0,4.0,0.0,,,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,
200967010,1919.0,2.0,1.0,16.0,5.0,5.0,5.0,,,5.0,5.0,7.0,7.0,7.0,7.0,7.0,5.0,,,,,,,
200968010,1918.0,2.0,1.0,17.0,5.0,5.0,5.0,,,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,,,,,
200970010,1917.0,1.0,1.0,8.0,0.0,1.0,3.0,,,5.0,5.0,,,,,,,,,,,,,
200970020,1927.0,2.0,1.0,11.0,0.0,1.0,3.0,,,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,,,
200972010,1922.0,1.0,1.0,12.0,2.0,3.0,0.0,,,1.0,1.0,,,,,,,,,,,,,
200972020,1921.0,2.0,1.0,12.0,2.0,3.0,2.0,,,,1.0,2.0,5.0,5.0,5.0,5.0,5.0,,,,,,,
200974010,1921.0,1.0,1.0,17.0,7.0,5.0,3.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,
200974020,1919.0,2.0,1.0,16.0,5.0,5.0,3.0,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,,,,,,
200975010,1903.0,2.0,1.0,12.0,2.0,3.0,2.0,,,,5.0,5.0,,,,,,,,,,,,
200977010,1922.0,2.0,1.0,15.0,3.0,4.0,11.0,,,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,
200977020,1923.0,1.0,1.0,16.0,5.0,5.0,11.0,,,1.0,1.0,5.0,,,,,,,,,,,,
200979010,1909.0,1.0,1.0,14.0,3.0,4.0,2.0,,,5.0,5.0,,,,,,,,,,,,,
200979020,1924.0,2.0,1.0,12.0,2.0,3.0,3.0,,,5.0,5.0,,,,,,,,,,,,,
200983010,1917.0,1.0,1.0,11.0,0.0,1.0,4.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,
200983020,1925.0,2.0,1.0,11.0,0.0,1.0,4.0,733.0,,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,
200985010,1922.0,1.0,1.0,12.0,2.0,3.0,2.0,840.0,,1.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,,,,,,,
200985020,1923.0,2.0,1.0,12.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,
200986010,1922.0,2.0,1.0,13.0,3.0,4.0,2.0,,,5.0,5.0,5.0,,7.0,,,,,,,,,,
200987010,1921.0,2.0,1.0,12.0,2.0,3.0,0.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,
200989010,1920.0,1.0,1.0,12.0,2.0,3.0,4.0,,,2.0,4.0,4.0,4.0,4.0,,,,,,,,,,
200989020,1924.0,2.0,1.0,12.0,2.0,3.0,4.0,,,,4.0,4.0,4.0,2.0,4.0,4.0,4.0,,,,,,,
200990010,1922.0,2.0,1.0,11.0,0.0,1.0,4.0,,,5.0,5.0,5.0,7.0,5.0,6.0,,,,,,,,,
200991010,1913.0,1.0,1.0,15.0,3.0,4.0,2.0,,,5.0,,5.0,5.0,5.0,5.0,5.0,,,,,,,,
200993010,1907.0,1.0,1.0,14.0,3.0,4.0,2.0,,,5.0,5.0,,,,,,,,,,,,,
200993020,1923.0,2.0,1.0,12.0,2.0,3.0,0.0,,,5.0,5.0,5.0,,,,,,,,,,,,
200994010,1922.0,2.0,1.0,12.0,2.0,3.0,5.0,,,5.0,,5.0,5.0,7.0,,,5.0,5.0,,,,,,
200994020,1919.0,1.0,1.0,12.0,2.0,3.0,5.0,,,,,5.0,5.0,5.0,,,,,,,,,,
200995010,1922.0,2.0,1.0,10.0,0.0,1.0,2.0,,,,,5.0,5.0,5.0,5.0,6.0,,,,,,,,
200997010,1916.0,1.0,1.0,10.0,0.0,1.0,2.0,,,5.0,5.0,5.0,5.0,,,,,,,,,,,
200997020,1918.0,2.0,1.0,11.0,0.0,1.0,2.0,,,,7.0,5.0,7.0,,,,,,,,,,,
200998020,1917.0,2.0,1.0,10.0,0.0,1.0,0.0,,,,7.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,
201000010,1923.0,2.0,1.0,14.0,3.0,4.0,4.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,
201000020,1917.0,1.0,1.0,13.0,3.0,4.0,4.0,829.0,,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
201002010,1921.0,1.0,1.0,13.0,3.0,4.0,0.0,,,5.0,5.0,,,,,,,,,,,,,
201002020,1924.0,2.0,1.0,17.0,7.0,5.0,0.0,839.0,,2.0,4.0,5.0,,,,,,,,,,,,
201004010,1921.0,1.0,1.0,15.0,3.0,4.0,0.0,792.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,
201004020,1925.0,2.0,1.0,8.0,0.0,1.0,0.0,,,,7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,,,,,,
201005010,1920.0,2.0,1.0,13.0,3.0,4.0,3.0,,,5.0,5.0,5.0,,,,,,,,,,,,
201007010,1922.0,1.0,1.0,8.0,0.0,1.0,6.0,,,,,,,,,,,,,,,,,
201007020,1919.0,2.0,1.0,8.0,0.0,1.0,6.0,,,5.0,5.0,5.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,
201009010,1922.0,1.0,1.0,12.0,2.0,3.0,1.0,,,5.0,5.0,,,,,,,,,,,,,
201009020,1921.0,2.0,1.0,12.0,2.0,3.0,1.0,,,5.0,5.0,7.0,7.0,,,,,,,,,,,
201010010,1911.0,2.0,1.0,16.0,5.0,5.0,4.0,,,,7.0,7.0,7.0,7.0,5.0,7.0,,,,,,,,
